Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds
PER,Red Bull Racing,21.0,0 days 00:01:22.051000,0 days 00:00:28.506000,0 days 00:00:17.651000,0 days 00:00:35.894000,HARD,7.0,2.0,,,1,6.0,False,2024,Australia,R,82.051,28.506,17.651,35.894
PER,Red Bull Racing,22.0,0 days 00:01:21.869000,0 days 00:00:28.590000,0 days 00:00:17.918000,0 days 00:00:35.361000,HARD,8.0,2.0,,,1,6.0,False,2024,Australia,R,81.869,28.59,17.918,35.361
PER,Red Bull Racing,23.0,0 days 00:01:21.849000,0 days 00:00:28.617000,0 days 00:00:18.014000,0 days 00:00:35.218000,HARD,9.0,2.0,,,1,6.0,False,2024,Australia,R,81.849,28.617,18.014,35.218
PER,Red Bull Racing,24.0,0 days 00:01:21.527000,0 days 00:00:28.583000,0 days 00:00:17.881000,0 days 00:00:35.063000,HARD,10.0,2.0,,,1,6.0,False,2024,Australia,R,81.527,28.583,17.881,35.063
PER,Red Bull Racing,25.0,0 days 00:01:21.495000,0 days 00:00:28.513000,0 days 00:00:17.809000,0 days 00:00:35.173000,HARD,11.0,2.0,,,1,6.0,False,2024,Australia,R,81.495,28.513,17.809,35.173
PER,Red Bull Racing,26.0,0 days 00:01:22.246000,0 days 00:00:28.587000,0 days 00:00:17.932000,0 days 00:00:35.727000,HARD,12.0,2.0,,,1,6.0,False,2024,Australia,R,82.246,28.587,17.932,35.727
PER,Red Bull Racing,27.0,0 days 00:01:21.557000,0 days 00:00:28.521000,0 days 00:00:17.600000,0 days 00:00:35.436000,HARD,13.0,2.0,,,1,5.0,False,2024,Australia,R,81.557,28.521,17.6,35.436
PER,Red Bull Racing,28.0,0 days 00:01:22.152000,0 days 00:00:28.742000,0 days 00:00:18.141000,0 days 00:00:35.269000,HARD,14.0,2.0,,,1,5.0,False,2024,Australia,R,82.152,28.742,18.141,35.269
PER,Red Bull Racing,29.0,0 days 00:01:22.126000,0 days 00:00:28.645000,0 days 00:00:18.042000,0 days 00:00:35.439000,HARD,15.0,2.0,,,1,5.0,False,2024,Australia,R,82.126,28.645,18.042,35.439
PER,Red Bull Racing,30.0,0 days 00:01:22.180000,0 days 00:00:28.599000,0 days 00:00:17.955000,0 days 00:00:35.626000,HARD,16.0,2.0,,,1,5.0,False,2024,Australia,R,82.18,28.599,17.955,35.626
PER,Red Bull Racing,31.0,0 days 00:01:22.359000,0 days 00:00:28.718000,0 days 00:00:18.013000,0 days 00:00:35.628000,HARD,17.0,2.0,,,1,5.0,False,2024,Australia,R,82.359,28.718,18.013,35.628
PER,Red Bull Racing,32.0,0 days 00:01:22.441000,0 days 00:00:28.807000,0 days 00:00:18.016000,0 days 00:00:35.618000,HARD,18.0,2.0,,,1,5.0,False,2024,Australia,R,82.441,28.807,18.016,35.618
PER,Red Bull Racing,33.0,0 days 00:01:22.566000,0 days 00:00:28.869000,0 days 00:00:18.127000,0 days 00:00:35.570000,HARD,19.0,2.0,,,1,5.0,False,2024,Australia,R,82.566,28.869,18.127,35.57
PER,Red Bull Racing,34.0,0 days 00:01:22.962000,0 days 00:00:28.911000,0 days 00:00:18.114000,0 days 00:00:35.937000,HARD,20.0,2.0,,,1,5.0,False,2024,Australia,R,82.962,28.911,18.114,35.937
PER,Red Bull Racing,35.0,0 days 00:01:39.440000,0 days 00:00:31.486000,0 days 00:00:18.229000,0 days 00:00:49.725000,HARD,21.0,2.0,0 days 01:47:36.252000,,1,7.0,False,2024,Australia,R,99.44,31.486,18.229,49.725
PER,Red Bull Racing,36.0,0 days 00:01:27.672000,0 days 00:00:34.252000,0 days 00:00:18.108000,0 days 00:00:35.312000,HARD,1.0,3.0,,0 days 01:47:53.442000,1,8.0,False,2024,Australia,R,87.672,34.252,18.108,35.312
PER,Red Bull Racing,37.0,0 days 00:01:21.218000,0 days 00:00:28.323000,0 days 00:00:17.862000,0 days 00:00:35.033000,HARD,2.0,3.0,,,1,7.0,False,2024,Australia,R,81.218,28.323,17.862,35.033
PER,Red Bull Racing,38.0,0 days 00:01:21.245000,0 days 00:00:28.319000,0 days 00:00:18.045000,0 days 00:00:34.881000,HARD,3.0,3.0,,,1,7.0,False,2024,Australia,R,81.245,28.319,18.045,34.881
PER,Red Bull Racing,39.0,0 days 00:01:21.448000,0 days 00:00:28.423000,0 days 00:00:17.834000,0 days 00:00:35.191000,HARD,4.0,3.0,,,1,7.0,False,2024,Australia,R,81.448,28.423,17.834,35.191
