Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds,driver_median_lap,abs_delta_from_median
MAG,Haas F1 Team,35.0,0 days 00:01:35.698000,0 days 00:00:30.538000,0 days 00:00:41.440000,0 days 00:00:23.720000,HARD,3.0,3.0,,,1,16.0,False,2024,Bahrain,R,95.698,30.538,41.44,23.72,97.7705,2.072500000000005
MAG,Haas F1 Team,36.0,0 days 00:01:35.851000,0 days 00:00:30.227000,0 days 00:00:41.898000,0 days 00:00:23.726000,HARD,4.0,3.0,,,1,14.0,False,2024,Bahrain,R,95.851,30.227,41.898,23.726,97.7705,1.9194999999999993
MAG,Haas F1 Team,37.0,0 days 00:01:35.741000,0 days 00:00:30.546000,0 days 00:00:41.491000,0 days 00:00:23.704000,HARD,5.0,3.0,,,1,13.0,False,2024,Bahrain,R,95.741,30.546,41.491,23.704,97.7705,2.0294999999999987
MAG,Haas F1 Team,38.0,0 days 00:01:36.042000,0 days 00:00:30.724000,0 days 00:00:41.576000,0 days 00:00:23.742000,HARD,6.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.042,30.724,41.576,23.742,97.7705,1.7284999999999968
MAG,Haas F1 Team,39.0,0 days 00:01:35.876000,0 days 00:00:30.654000,0 days 00:00:41.474000,0 days 00:00:23.748000,HARD,7.0,3.0,,,1,12.0,False,2024,Bahrain,R,95.876,30.654,41.474,23.748,97.7705,1.8944999999999936
MAG,Haas F1 Team,40.0,0 days 00:01:36.071000,0 days 00:00:30.623000,0 days 00:00:41.738000,0 days 00:00:23.710000,HARD,8.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.071,30.623,41.738,23.71,97.7705,1.6995000000000005
MAG,Haas F1 Team,41.0,0 days 00:01:36.340000,0 days 00:00:30.645000,0 days 00:00:41.845000,0 days 00:00:23.850000,HARD,9.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.34,30.645,41.845,23.85,97.7705,1.430499999999995
MAG,Haas F1 Team,42.0,0 days 00:01:36.310000,0 days 00:00:30.720000,0 days 00:00:41.743000,0 days 00:00:23.847000,HARD,10.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.31,30.72,41.743,23.847,97.7705,1.4604999999999961
MAG,Haas F1 Team,43.0,0 days 00:01:36.232000,0 days 00:00:30.709000,0 days 00:00:41.740000,0 days 00:00:23.783000,HARD,11.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.232,30.709,41.74,23.783,97.7705,1.538499999999999
MAG,Haas F1 Team,44.0,0 days 00:01:36.249000,0 days 00:00:30.647000,0 days 00:00:41.679000,0 days 00:00:23.923000,HARD,12.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.249,30.647,41.679,23.923,97.7705,1.5215000000000032
MAG,Haas F1 Team,45.0,0 days 00:01:36.349000,0 days 00:00:30.692000,0 days 00:00:41.776000,0 days 00:00:23.881000,HARD,13.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.349,30.692,41.776,23.881,97.7705,1.4214999999999947
MAG,Haas F1 Team,46.0,0 days 00:01:36.446000,0 days 00:00:30.713000,0 days 00:00:41.779000,0 days 00:00:23.954000,HARD,14.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.446,30.713,41.779,23.954,97.7705,1.3245000000000005
MAG,Haas F1 Team,47.0,0 days 00:01:36.454000,0 days 00:00:30.753000,0 days 00:00:41.740000,0 days 00:00:23.961000,HARD,15.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.454,30.753,41.74,23.961,97.7705,1.3165000000000049
MAG,Haas F1 Team,48.0,0 days 00:01:36.679000,0 days 00:00:30.865000,0 days 00:00:41.817000,0 days 00:00:23.997000,HARD,16.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.679,30.865,41.817,23.997,97.7705,1.0914999999999964
MAG,Haas F1 Team,49.0,0 days 00:01:36.842000,0 days 00:00:30.909000,0 days 00:00:41.991000,0 days 00:00:23.942000,HARD,17.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.842,30.909,41.991,23.942,97.7705,0.9284999999999997
MAG,Haas F1 Team,50.0,0 days 00:01:37.035000,0 days 00:00:30.969000,0 days 00:00:42.041000,0 days 00:00:24.025000,HARD,18.0,3.0,,,1,12.0,False,2024,Bahrain,R,97.035,30.969,42.041,24.025,97.7705,0.7355000000000018
MAG,Haas F1 Team,51.0,0 days 00:01:36.929000,0 days 00:00:30.980000,0 days 00:00:42.050000,0 days 00:00:23.899000,HARD,19.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.929,30.98,42.05,23.899,97.7705,0.8414999999999964
MAG,Haas F1 Team,52.0,0 days 00:01:36.930000,0 days 00:00:30.910000,0 days 00:00:41.964000,0 days 00:00:24.056000,HARD,20.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.93,30.91,41.964,24.056,97.7705,0.8404999999999916
MAG,Haas F1 Team,53.0,0 days 00:01:37.958000,0 days 00:00:30.951000,0 days 00:00:43.013000,0 days 00:00:23.994000,HARD,21.0,3.0,,,1,12.0,False,2024,Bahrain,R,97.958,30.951,43.013,23.994,97.7705,0.1875
MAG,Haas F1 Team,54.0,0 days 00:01:36.890000,0 days 00:00:30.682000,0 days 00:00:42.093000,0 days 00:00:24.115000,HARD,22.0,3.0,,,1,12.0,False,2024,Bahrain,R,96.89,30.682,42.093,24.115,97.7705,0.8804999999999978
MAG,Haas F1 Team,55.0,0 days 00:01:37.457000,0 days 00:00:31.014000,0 days 00:00:42.356000,0 days 00:00:24.087000,HARD,23.0,3.0,,,1,12.0,False,2024,Bahrain,R,97.457,31.014,42.356,24.087,97.7705,0.3135000000000048
MAG,Haas F1 Team,56.0,0 days 00:01:37.584000,0 days 00:00:31.040000,0 days 00:00:42.465000,0 days 00:00:24.079000,HARD,24.0,3.0,,,1,12.0,False,2024,Bahrain,R,97.584,31.04,42.465,24.079,97.7705,0.18649999999999523
RIC,RB,1.0,0 days 00:01:45.668000,,0 days 00:00:43.159000,0 days 00:00:24.451000,SOFT,4.0,1.0,,,12,14.0,False,2024,Bahrain,R,105.668,,43.159,24.451,97.772,7.896000000000001
RIC,RB,2.0,0 days 00:01:39.509000,0 days 00:00:31.662000,0 days 00:00:43.353000,0 days 00:00:24.494000,SOFT,5.0,1.0,,,1,15.0,False,2024,Bahrain,R,99.509,31.662,43.353,24.494,97.772,1.7369999999999948
RIC,RB,3.0,0 days 00:01:38.760000,0 days 00:00:30.965000,0 days 00:00:43.320000,0 days 00:00:24.475000,SOFT,6.0,1.0,,,1,15.0,False,2024,Bahrain,R,98.76,30.965,43.32,24.475,97.772,0.9879999999999995
RIC,RB,4.0,0 days 00:01:38.610000,0 days 00:00:30.922000,0 days 00:00:43.207000,0 days 00:00:24.481000,SOFT,7.0,1.0,,,1,15.0,False,2024,Bahrain,R,98.61,30.922,43.207,24.481,97.772,0.8379999999999939
RIC,RB,5.0,0 days 00:01:38.704000,0 days 00:00:30.980000,0 days 00:00:43.200000,0 days 00:00:24.524000,SOFT,8.0,1.0,,,1,15.0,False,2024,Bahrain,R,98.704,30.98,43.2,24.524,97.772,0.931999999999988
RIC,RB,6.0,0 days 00:01:38.689000,0 days 00:00:31.046000,0 days 00:00:43.099000,0 days 00:00:24.544000,SOFT,9.0,1.0,,,1,15.0,False,2024,Bahrain,R,98.689,31.046,43.099,24.544,97.772,0.9169999999999874
RIC,RB,7.0,0 days 00:01:39.193000,0 days 00:00:31.372000,0 days 00:00:43.289000,0 days 00:00:24.532000,SOFT,10.0,1.0,,,1,15.0,False,2024,Bahrain,R,99.193,31.372,43.289,24.532,97.772,1.4209999999999923
RIC,RB,8.0,0 days 00:01:39.529000,0 days 00:00:31.254000,0 days 00:00:43.578000,0 days 00:00:24.697000,SOFT,11.0,1.0,,,1,15.0,False,2024,Bahrain,R,99.529,31.254,43.578,24.697,97.772,1.7569999999999908
RIC,RB,9.0,0 days 00:01:39.338000,0 days 00:00:31.173000,0 days 00:00:43.519000,0 days 00:00:24.646000,SOFT,12.0,1.0,,,1,14.0,False,2024,Bahrain,R,99.338,31.173,43.519,24.646,97.772,1.5659999999999883
RIC,RB,10.0,0 days 00:01:38.782000,0 days 00:00:31.211000,0 days 00:00:43.104000,0 days 00:00:24.467000,SOFT,13.0,1.0,,,12,13.0,False,2024,Bahrain,R,98.782,31.211,43.104,24.467,97.772,1.009999999999991
RIC,RB,11.0,0 days 00:01:39.033000,0 days 00:00:31.472000,0 days 00:00:43.080000,0 days 00:00:24.481000,SOFT,14.0,1.0,,,1,13.0,False,2024,Bahrain,R,99.033,31.472,43.08,24.481,97.772,1.2609999999999957
RIC,RB,12.0,0 days 00:01:38.893000,0 days 00:00:31.451000,0 days 00:00:42.949000,0 days 00:00:24.493000,SOFT,15.0,1.0,,,1,10.0,False,2024,Bahrain,R,98.893,31.451,42.949,24.493,97.772,1.1209999999999951
RIC,RB,15.0,0 days 00:01:37.070000,0 days 00:00:31.083000,0 days 00:00:42.053000,0 days 00:00:23.934000,HARD,2.0,2.0,,,1,16.0,False,2024,Bahrain,R,97.07,31.083,42.053,23.934,97.772,0.7020000000000124
RIC,RB,16.0,0 days 00:01:37.176000,0 days 00:00:30.966000,0 days 00:00:42.237000,0 days 00:00:23.973000,HARD,3.0,2.0,,,1,16.0,False,2024,Bahrain,R,97.176,30.966,42.237,23.973,97.772,0.5960000000000036
RIC,RB,17.0,0 days 00:01:37.290000,0 days 00:00:30.789000,0 days 00:00:42.420000,0 days 00:00:24.081000,HARD,4.0,2.0,,,1,16.0,False,2024,Bahrain,R,97.29,30.789,42.42,24.081,97.772,0.4819999999999993
RIC,RB,18.0,0 days 00:01:37.700000,0 days 00:00:30.949000,0 days 00:00:42.517000,0 days 00:00:24.234000,HARD,5.0,2.0,,,1,16.0,False,2024,Bahrain,R,97.7,30.949,42.517,24.234,97.772,0.07200000000000273
RIC,RB,19.0,0 days 00:01:38.350000,0 days 00:00:31.051000,0 days 00:00:42.983000,0 days 00:00:24.316000,HARD,6.0,2.0,,,1,16.0,False,2024,Bahrain,R,98.35,31.051,42.983,24.316,97.772,0.5779999999999887
RIC,RB,20.0,0 days 00:01:37.865000,0 days 00:00:31.036000,0 days 00:00:42.538000,0 days 00:00:24.291000,HARD,7.0,2.0,,,1,16.0,False,2024,Bahrain,R,97.865,31.036,42.538,24.291,97.772,0.09299999999998931
RIC,RB,21.0,0 days 00:01:37.392000,0 days 00:00:30.941000,0 days 00:00:42.318000,0 days 00:00:24.133000,HARD,8.0,2.0,,,1,15.0,False,2024,Bahrain,R,97.392,30.941,42.318,24.133,97.772,0.38000000000000966
RIC,RB,22.0,0 days 00:01:37.750000,0 days 00:00:31.102000,0 days 00:00:42.461000,0 days 00:00:24.187000,HARD,9.0,2.0,,,1,15.0,False,2024,Bahrain,R,97.75,31.102,42.461,24.187,97.772,0.02200000000000557
RIC,RB,23.0,0 days 00:01:37.772000,0 days 00:00:31.019000,0 days 00:00:42.572000,0 days 00:00:24.181000,HARD,10.0,2.0,,,1,15.0,False,2024,Bahrain,R,97.772,31.019,42.572,24.181,97.772,0.0
RIC,RB,24.0,0 days 00:01:37.766000,0 days 00:00:30.983000,0 days 00:00:42.559000,0 days 00:00:24.224000,HARD,11.0,2.0,,,1,15.0,False,2024,Bahrain,R,97.766,30.983,42.559,24.224,97.772,0.006000000000000227
RIC,RB,25.0,0 days 00:01:37.973000,0 days 00:00:31.017000,0 days 00:00:42.663000,0 days 00:00:24.293000,HARD,12.0,2.0,,,1,15.0,False,2024,Bahrain,R,97.973,31.017,42.663,24.293,97.772,0.2009999999999934
RIC,RB,26.0,0 days 00:01:38.029000,0 days 00:00:30.982000,0 days 00:00:42.682000,0 days 00:00:24.365000,HARD,13.0,2.0,,,1,15.0,False,2024,Bahrain,R,98.029,30.982,42.682,24.365,97.772,0.2569999999999908
RIC,RB,27.0,0 days 00:01:38.152000,0 days 00:00:31.268000,0 days 00:00:42.576000,0 days 00:00:24.308000,HARD,14.0,2.0,,,1,15.0,False,2024,Bahrain,R,98.152,31.268,42.576,24.308,97.772,0.37999999999999545
RIC,RB,28.0,0 days 00:01:38.045000,0 days 00:00:31.076000,0 days 00:00:42.660000,0 days 00:00:24.309000,HARD,15.0,2.0,,,1,14.0,False,2024,Bahrain,R,98.045,31.076,42.66,24.309,97.772,0.27299999999999613
RIC,RB,29.0,0 days 00:01:37.960000,0 days 00:00:31.066000,0 days 00:00:42.637000,0 days 00:00:24.257000,HARD,16.0,2.0,,,1,13.0,False,2024,Bahrain,R,97.96,31.066,42.637,24.257,97.772,0.18799999999998818
RIC,RB,30.0,0 days 00:01:37.978000,0 days 00:00:31.075000,0 days 00:00:42.576000,0 days 00:00:24.327000,HARD,17.0,2.0,,,1,13.0,False,2024,Bahrain,R,97.978,31.075,42.576,24.327,97.772,0.20599999999998886
RIC,RB,31.0,0 days 00:01:38.154000,0 days 00:00:31.167000,0 days 00:00:42.688000,0 days 00:00:24.299000,HARD,18.0,2.0,,,1,13.0,False,2024,Bahrain,R,98.154,31.167,42.688,24.299,97.772,0.3819999999999908
RIC,RB,32.0,0 days 00:01:38.025000,0 days 00:00:31.075000,0 days 00:00:42.662000,0 days 00:00:24.288000,HARD,19.0,2.0,,,1,12.0,False,2024,Bahrain,R,98.025,31.075,42.662,24.288,97.772,0.2530000000000001
RIC,RB,33.0,0 days 00:01:38.150000,0 days 00:00:31.113000,0 days 00:00:42.690000,0 days 00:00:24.347000,HARD,20.0,2.0,,,1,12.0,False,2024,Bahrain,R,98.15,31.113,42.69,24.347,97.772,0.3780000000000001
RIC,RB,34.0,0 days 00:01:38.246000,0 days 00:00:31.246000,0 days 00:00:42.766000,0 days 00:00:24.234000,HARD,21.0,2.0,,,1,12.0,False,2024,Bahrain,R,98.246,31.246,42.766,24.234,97.772,0.47399999999998954
RIC,RB,37.0,0 days 00:01:35.163000,0 days 00:00:30.422000,0 days 00:00:41.226000,0 days 00:00:23.515000,SOFT,2.0,3.0,,,1,15.0,False,2024,Bahrain,R,95.163,30.422,41.226,23.515,97.772,2.609000000000009
RIC,RB,38.0,0 days 00:01:35.460000,0 days 00:00:30.496000,0 days 00:00:41.410000,0 days 00:00:23.554000,SOFT,3.0,3.0,,,1,15.0,False,2024,Bahrain,R,95.46,30.496,41.41,23.554,97.772,2.312000000000012
RIC,RB,39.0,0 days 00:01:35.475000,0 days 00:00:30.559000,0 days 00:00:41.392000,0 days 00:00:23.524000,SOFT,4.0,3.0,,,1,15.0,False,2024,Bahrain,R,95.475,30.559,41.392,23.524,97.772,2.2970000000000113
RIC,RB,40.0,0 days 00:01:35.578000,0 days 00:00:30.490000,0 days 00:00:41.513000,0 days 00:00:23.575000,SOFT,5.0,3.0,,,1,15.0,False,2024,Bahrain,R,95.578,30.49,41.513,23.575,97.772,2.1940000000000026
RIC,RB,41.0,0 days 00:01:35.644000,0 days 00:00:30.564000,0 days 00:00:41.478000,0 days 00:00:23.602000,SOFT,6.0,3.0,,,1,14.0,False,2024,Bahrain,R,95.644,30.564,41.478,23.602,97.772,2.128
RIC,RB,42.0,0 days 00:01:35.338000,0 days 00:00:30.484000,0 days 00:00:41.238000,0 days 00:00:23.616000,SOFT,7.0,3.0,,,1,14.0,False,2024,Bahrain,R,95.338,30.484,41.238,23.616,97.772,2.4340000000000117
RIC,RB,43.0,0 days 00:01:35.560000,0 days 00:00:30.537000,0 days 00:00:41.389000,0 days 00:00:23.634000,SOFT,8.0,3.0,,,1,14.0,False,2024,Bahrain,R,95.56,30.537,41.389,23.634,97.772,2.2120000000000033
RIC,RB,44.0,0 days 00:01:35.490000,0 days 00:00:30.541000,0 days 00:00:41.290000,0 days 00:00:23.659000,SOFT,9.0,3.0,,,1,14.0,False,2024,Bahrain,R,95.49,30.541,41.29,23.659,97.772,2.2820000000000107
RIC,RB,45.0,0 days 00:01:35.570000,0 days 00:00:30.497000,0 days 00:00:41.402000,0 days 00:00:23.671000,SOFT,10.0,3.0,,,1,14.0,False,2024,Bahrain,R,95.57,30.497,41.402,23.671,97.772,2.2020000000000124
RIC,RB,46.0,0 days 00:01:35.507000,0 days 00:00:30.443000,0 days 00:00:41.378000,0 days 00:00:23.686000,SOFT,11.0,3.0,,,1,14.0,False,2024,Bahrain,R,95.507,30.443,41.378,23.686,97.772,2.2650000000000006
RIC,RB,47.0,0 days 00:01:35.831000,0 days 00:00:30.566000,0 days 00:00:41.534000,0 days 00:00:23.731000,SOFT,12.0,3.0,,,1,14.0,False,2024,Bahrain,R,95.831,30.566,41.534,23.731,97.772,1.9410000000000025
RIC,RB,48.0,0 days 00:01:36.236000,0 days 00:00:30.638000,0 days 00:00:41.744000,0 days 00:00:23.854000,SOFT,13.0,3.0,,,1,14.0,False,2024,Bahrain,R,96.236,30.638,41.744,23.854,97.772,1.5360000000000014
RIC,RB,49.0,0 days 00:01:36.442000,0 days 00:00:30.630000,0 days 00:00:41.795000,0 days 00:00:24.017000,SOFT,14.0,3.0,,,1,14.0,False,2024,Bahrain,R,96.442,30.63,41.795,24.017,97.772,1.3300000000000125
RIC,RB,50.0,0 days 00:01:36.609000,0 days 00:00:30.398000,0 days 00:00:42.122000,0 days 00:00:24.089000,SOFT,15.0,3.0,,,1,14.0,False,2024,Bahrain,R,96.609,30.398,42.122,24.089,97.772,1.163000000000011
RIC,RB,52.0,0 days 00:01:37.529000,0 days 00:00:30.569000,0 days 00:00:41.854000,0 days 00:00:25.106000,SOFT,17.0,3.0,,,1,13.0,False,2024,Bahrain,R,97.529,30.569,41.854,25.106,97.772,0.2430000000000092
RIC,RB,53.0,0 days 00:01:36.745000,0 days 00:00:30.797000,0 days 00:00:41.954000,0 days 00:00:23.994000,SOFT,18.0,3.0,,,1,13.0,False,2024,Bahrain,R,96.745,30.797,41.954,23.994,97.772,1.027000000000001
RIC,RB,54.0,0 days 00:01:36.661000,0 days 00:00:30.374000,0 days 00:00:42.197000,0 days 00:00:24.090000,SOFT,19.0,3.0,,,1,13.0,False,2024,Bahrain,R,96.661,30.374,42.197,24.09,97.772,1.1110000000000042
TSU,RB,1.0,0 days 00:01:43.485000,,0 days 00:00:43.842000,0 days 00:00:24.345000,SOFT,1.0,1.0,,,12,10.0,False,2024,Bahrain,R,103.485,,43.842,24.345,97.507,5.977999999999994
TSU,RB,2.0,0 days 00:01:38.689000,0 days 00:00:31.675000,0 days 00:00:42.717000,0 days 00:00:24.297000,SOFT,2.0,1.0,,,1,10.0,False,2024,Bahrain,R,98.689,31.675,42.717,24.297,97.507,1.181999999999988
TSU,RB,3.0,0 days 00:01:38.431000,0 days 00:00:30.989000,0 days 00:00:43.073000,0 days 00:00:24.369000,SOFT,3.0,1.0,,,1,10.0,False,2024,Bahrain,R,98.431,30.989,43.073,24.369,97.507,0.9239999999999924
TSU,RB,4.0,0 days 00:01:38.310000,0 days 00:00:31.025000,0 days 00:00:42.992000,0 days 00:00:24.293000,SOFT,4.0,1.0,,,1,10.0,False,2024,Bahrain,R,98.31,31.025,42.992,24.293,97.507,0.8029999999999973
TSU,RB,5.0,0 days 00:01:38.321000,0 days 00:00:31.023000,0 days 00:00:42.980000,0 days 00:00:24.318000,SOFT,5.0,1.0,,,1,10.0,False,2024,Bahrain,R,98.321,31.023,42.98,24.318,97.507,0.813999999999993
TSU,RB,6.0,0 days 00:01:38.361000,0 days 00:00:31.132000,0 days 00:00:42.949000,0 days 00:00:24.280000,SOFT,6.0,1.0,,,1,10.0,False,2024,Bahrain,R,98.361,31.132,42.949,24.28,97.507,0.8539999999999992
TSU,RB,7.0,0 days 00:01:38.364000,0 days 00:00:31.121000,0 days 00:00:42.887000,0 days 00:00:24.356000,SOFT,7.0,1.0,,,1,10.0,False,2024,Bahrain,R,98.364,31.121,42.887,24.356,97.507,0.8569999999999993
TSU,RB,8.0,0 days 00:01:38.513000,0 days 00:00:31.298000,0 days 00:00:42.871000,0 days 00:00:24.344000,SOFT,8.0,1.0,,,1,10.0,False,2024,Bahrain,R,98.513,31.298,42.871,24.344,97.507,1.0060000000000002
TSU,RB,9.0,0 days 00:01:38.554000,0 days 00:00:31.329000,0 days 00:00:42.861000,0 days 00:00:24.364000,SOFT,9.0,1.0,,,1,10.0,False,2024,Bahrain,R,98.554,31.329,42.861,24.364,97.507,1.046999999999997
TSU,RB,11.0,0 days 00:01:38.799000,0 days 00:00:31.342000,0 days 00:00:43.015000,0 days 00:00:24.442000,SOFT,11.0,1.0,,,1,10.0,False,2024,Bahrain,R,98.799,31.342,43.015,24.442,97.507,1.2920000000000016
TSU,RB,12.0,0 days 00:01:38.769000,0 days 00:00:31.398000,0 days 00:00:43.001000,0 days 00:00:24.370000,SOFT,12.0,1.0,,,1,8.0,False,2024,Bahrain,R,98.769,31.398,43.001,24.37,97.507,1.2620000000000005
TSU,RB,13.0,0 days 00:01:38.860000,0 days 00:00:31.511000,0 days 00:00:42.985000,0 days 00:00:24.364000,SOFT,13.0,1.0,,,1,5.0,False,2024,Bahrain,R,98.86,31.511,42.985,24.364,97.507,1.3529999999999944
TSU,RB,16.0,0 days 00:01:37.516000,0 days 00:00:30.895000,0 days 00:00:42.677000,0 days 00:00:23.944000,HARD,2.0,2.0,,,1,12.0,False,2024,Bahrain,R,97.516,30.895,42.677,23.944,97.507,0.009000000000000341
TSU,RB,17.0,0 days 00:01:37.482000,0 days 00:00:30.908000,0 days 00:00:42.625000,0 days 00:00:23.949000,HARD,3.0,2.0,,,1,11.0,False,2024,Bahrain,R,97.482,30.908,42.625,23.949,97.507,0.025000000000005684
TSU,RB,18.0,0 days 00:01:37.359000,0 days 00:00:30.973000,0 days 00:00:42.336000,0 days 00:00:24.050000,HARD,4.0,2.0,,,1,11.0,False,2024,Bahrain,R,97.359,30.973,42.336,24.05,97.507,0.14800000000001035
TSU,RB,19.0,0 days 00:01:37.396000,0 days 00:00:31.096000,0 days 00:00:42.262000,0 days 00:00:24.038000,HARD,5.0,2.0,,,1,11.0,False,2024,Bahrain,R,97.396,31.096,42.262,24.038,97.507,0.1110000000000042
TSU,RB,20.0,0 days 00:01:37.766000,0 days 00:00:31.229000,0 days 00:00:42.359000,0 days 00:00:24.178000,HARD,6.0,2.0,,,1,11.0,False,2024,Bahrain,R,97.766,31.229,42.359,24.178,97.507,0.25900000000000034
TSU,RB,21.0,0 days 00:01:37.777000,0 days 00:00:31.144000,0 days 00:00:42.570000,0 days 00:00:24.063000,HARD,7.0,2.0,,,1,11.0,False,2024,Bahrain,R,97.777,31.144,42.57,24.063,97.507,0.269999999999996
TSU,RB,22.0,0 days 00:01:37.837000,0 days 00:00:31.173000,0 days 00:00:42.531000,0 days 00:00:24.133000,HARD,8.0,2.0,,,1,11.0,False,2024,Bahrain,R,97.837,31.173,42.531,24.133,97.507,0.3299999999999983
TSU,RB,23.0,0 days 00:01:37.671000,0 days 00:00:31.096000,0 days 00:00:42.405000,0 days 00:00:24.170000,HARD,9.0,2.0,,,1,11.0,False,2024,Bahrain,R,97.671,31.096,42.405,24.17,97.507,0.16400000000000148
TSU,RB,24.0,0 days 00:01:37.634000,0 days 00:00:31.145000,0 days 00:00:42.276000,0 days 00:00:24.213000,HARD,10.0,2.0,,,1,11.0,False,2024,Bahrain,R,97.634,31.145,42.276,24.213,97.507,0.12699999999999534
TSU,RB,25.0,0 days 00:01:37.851000,0 days 00:00:31.050000,0 days 00:00:42.613000,0 days 00:00:24.188000,HARD,11.0,2.0,,,1,11.0,False,2024,Bahrain,R,97.851,31.05,42.613,24.188,97.507,0.3439999999999941
TSU,RB,26.0,0 days 00:01:38.058000,0 days 00:00:31.252000,0 days 00:00:42.540000,0 days 00:00:24.266000,HARD,12.0,2.0,,,1,11.0,False,2024,Bahrain,R,98.058,31.252,42.54,24.266,97.507,0.5510000000000019
TSU,RB,28.0,0 days 00:01:38.164000,0 days 00:00:31.266000,0 days 00:00:42.608000,0 days 00:00:24.290000,HARD,14.0,2.0,,,1,10.0,False,2024,Bahrain,R,98.164,31.266,42.608,24.29,97.507,0.6569999999999965
TSU,RB,29.0,0 days 00:01:37.777000,0 days 00:00:31.161000,0 days 00:00:42.542000,0 days 00:00:24.074000,HARD,15.0,2.0,,,1,10.0,False,2024,Bahrain,R,97.777,31.161,42.542,24.074,97.507,0.269999999999996
TSU,RB,30.0,0 days 00:01:37.477000,0 days 00:00:31.158000,0 days 00:00:42.314000,0 days 00:00:24.005000,HARD,16.0,2.0,,,1,10.0,False,2024,Bahrain,R,97.477,31.158,42.314,24.005,97.507,0.030000000000001137
TSU,RB,31.0,0 days 00:01:37.468000,0 days 00:00:31.151000,0 days 00:00:42.349000,0 days 00:00:23.968000,HARD,17.0,2.0,,,1,10.0,False,2024,Bahrain,R,97.468,31.151,42.349,23.968,97.507,0.03900000000000148
TSU,RB,32.0,0 days 00:01:37.847000,0 days 00:00:31.448000,0 days 00:00:42.329000,0 days 00:00:24.070000,HARD,18.0,2.0,,,1,10.0,False,2024,Bahrain,R,97.847,31.448,42.329,24.07,97.507,0.3399999999999892
TSU,RB,33.0,0 days 00:01:37.498000,0 days 00:00:31.221000,0 days 00:00:42.222000,0 days 00:00:24.055000,HARD,19.0,2.0,,,1,10.0,False,2024,Bahrain,R,97.498,31.221,42.222,24.055,97.507,0.009000000000000341
TSU,RB,36.0,0 days 00:01:37.706000,0 days 00:00:31.984000,0 days 00:00:41.954000,0 days 00:00:23.768000,HARD,2.0,3.0,,,1,15.0,False,2024,Bahrain,R,97.706,31.984,41.954,23.768,97.507,0.19899999999999807
TSU,RB,37.0,0 days 00:01:35.833000,0 days 00:00:30.480000,0 days 00:00:41.686000,0 days 00:00:23.667000,HARD,3.0,3.0,,,1,14.0,False,2024,Bahrain,R,95.833,30.48,41.686,23.667,97.507,1.6740000000000066
TSU,RB,38.0,0 days 00:01:37.046000,0 days 00:00:30.732000,0 days 00:00:42.390000,0 days 00:00:23.924000,HARD,4.0,3.0,,,1,13.0,False,2024,Bahrain,R,97.046,30.732,42.39,23.924,97.507,0.4609999999999985
TSU,RB,39.0,0 days 00:01:36.125000,0 days 00:00:30.733000,0 days 00:00:41.684000,0 days 00:00:23.708000,HARD,5.0,3.0,,,1,13.0,False,2024,Bahrain,R,96.125,30.733,41.684,23.708,97.507,1.382000000000005
TSU,RB,40.0,0 days 00:01:36.263000,0 days 00:00:30.886000,0 days 00:00:41.751000,0 days 00:00:23.626000,HARD,6.0,3.0,,,1,13.0,False,2024,Bahrain,R,96.263,30.886,41.751,23.626,97.507,1.2439999999999998
TSU,RB,41.0,0 days 00:01:36.179000,0 days 00:00:30.801000,0 days 00:00:41.719000,0 days 00:00:23.659000,HARD,7.0,3.0,,,1,13.0,False,2024,Bahrain,R,96.179,30.801,41.719,23.659,97.507,1.328000000000003
TSU,RB,42.0,0 days 00:01:35.981000,0 days 00:00:30.697000,0 days 00:00:41.532000,0 days 00:00:23.752000,HARD,8.0,3.0,,,1,13.0,False,2024,Bahrain,R,95.981,30.697,41.532,23.752,97.507,1.5260000000000105
TSU,RB,43.0,0 days 00:01:35.956000,0 days 00:00:30.713000,0 days 00:00:41.533000,0 days 00:00:23.710000,HARD,9.0,3.0,,,1,13.0,False,2024,Bahrain,R,95.956,30.713,41.533,23.71,97.507,1.551000000000002
TSU,RB,44.0,0 days 00:01:36.144000,0 days 00:00:30.776000,0 days 00:00:41.594000,0 days 00:00:23.774000,HARD,10.0,3.0,,,1,13.0,False,2024,Bahrain,R,96.144,30.776,41.594,23.774,97.507,1.3629999999999995
